image_pair,ssim
AoF00206.jpg vs AoF00229.jpg,0.0767077025724197
AoF00229.jpg vs AoF00238.jpg,0.171260085962504
AoF00238.jpg vs AoF00249.jpg,0.5811163847189147
AoF00249.jpg vs AoF00259.jpg,0.7937086514522028
AoF00259.jpg vs AoF00266.jpg,0.059557291412139834
AoF00266.jpg vs AoF00279.jpg,0.05760767239736494
AoF00279.jpg vs AoF00288.jpg,0.2896121390168977
AoF00288.jpg vs AoF00309.jpg,0.20291613255405436
AoF00309.jpg vs AoF00320.jpg,0.29122772916917267
AoF00320.jpg vs AoF00422.jpg,0.452500756441781
AoF00422.jpg vs AoF00424.jpg,0.44210390796645854
AoF00424.jpg vs AoF00446.jpg,0.3271490579328382
AoF00446.jpg vs AoF00492.jpg,0.4159623193937938
AoF00492.jpg vs AoF00500.jpg,0.09480199965049523
AoF00500.jpg vs AoF00526.jpg,0.17400349838134793
AoF00526.jpg vs AoF00541.jpg,0.2846316112482087
AoF00541.jpg vs AoF00552.jpg,0.42476565835910285
AoF00552.jpg vs AoF00560.jpg,0.9483078792223265
AoF00560.jpg vs AoF00567.jpg,0.8621299764286304
AoF00567.jpg vs AoF00577.jpg,0.6893977925187591
AoF00577.jpg vs AoF00614.jpg,0.9058053664452994
AoF00614.jpg vs AoF00682.jpg,0.8359078345946543
AoF00682.jpg vs AoF00795.jpg,0.037383835148042735
AoF00795.jpg vs AoF00868.jpg,0.012600066532220686
AoF00868.jpg vs AoF00896.jpg,0.18633526381284693
AoF00896.jpg vs AoF00978.jpg,0.40249989554410903
AoF00978.jpg vs AoF00986.jpg,0.06907590294848585
AoF00986.jpg vs AoF01009.jpg,0.06941023778826032
AoF01009.jpg vs AoF01046.jpg,0.32742046361687804
AoF01046.jpg vs AoF01063.jpg,0.45387444821853773
AoF01063.jpg vs AoF01096.jpg,0.516233891689118
AoF01096.jpg vs AoF01148.jpg,0.2609376275924926
AoF01148.jpg vs AoF01226.jpg,0.3387183335080192
AoF01226.jpg vs AoF01232.jpg,0.15696900720330453
AoF01232.jpg vs AoF01264.jpg,0.31097054276628444
AoF01264.jpg vs AoF01266.jpg,0.3419950539789411
AoF01266.jpg vs AoF01289.jpg,0.2562084636376442
AoF01289.jpg vs AoF01295.jpg,0.06355364413950296
AoF01295.jpg vs AoF01297.jpg,0.06760073253646748
AoF01297.jpg vs AoF01318.jpg,0.10520613028001624
AoF01318.jpg vs AoF01326.jpg,0.8266014829164507
AoF01326.jpg vs AoF01343.jpg,0.24731985767155737
AoF01343.jpg vs AoF01356.jpg,0.03638899490156
AoF01356.jpg vs AoF01365.jpg,0.008574806656835968
AoF01365.jpg vs AoF01366.jpg,0.04359672809948244
AoF01366.jpg vs AoF01371.jpg,0.00297551539617538
AoF01371.jpg vs AoF01445.jpg,0.012682502970287328
AoF01445.jpg vs AoF01471.jpg,0.05701158783781747
AoF01471.jpg vs AoF01524.jpg,0.057824885173990447
AoF01524.jpg vs AoF01591.jpg,0.5681212449486743
AoF01591.jpg vs AoF01593.jpg,0.018241872675357394
AoF01593.jpg vs AoF01619.jpg,0.026304482488941322
AoF01619.jpg vs AoF01625.jpg,0.3153026464312646
AoF01625.jpg vs AoF01744.jpg,0.11989107351424196
AoF01744.jpg vs AoF01854.jpg,0.33565434853215714
AoF01854.jpg vs AoF01867.jpg,0.8823358503425117
AoF01867.jpg vs AoF01868.jpg,0.2595218643901464
AoF01868.jpg vs AoF01876.jpg,0.45145197265282094
AoF01876.jpg vs AoF01916.jpg,0.24216255831649666
AoF01916.jpg vs AoF01943.jpg,0.8179107037172793
AoF01943.jpg vs AoF01960.jpg,0.9192828678210616
AoF01960.jpg vs AoF01986.jpg,0.830900703059758
AoF01986.jpg vs AoF02104.jpg,0.06568804219237587
AoF02104.jpg vs AoF02119.jpg,0.061180532246582084
AoF02119.jpg vs AoF02125.jpg,0.031269370678164696
AoF02125.jpg vs AoF02131.jpg,0.07736052939130011
AoF02131.jpg vs AoF02141.jpg,0.41228424175856687
AoF02141.jpg vs AoF02149.jpg,0.38985709241638505
AoF02149.jpg vs AoF02151.jpg,0.15557850912028456
AoF02151.jpg vs AoF02157.jpg,0.2805390251066267
AoF02157.jpg vs AoF02236.jpg,0.5298911635540101
AoF02236.jpg vs AoF02314.jpg,0.23297832379629071
AoF02314.jpg vs AoF02342.jpg,0.4864920568214475
AoF02342.jpg vs AoF02362.jpg,0.19834084273140448
AoF02362.jpg vs AoF02377.jpg,0.1630829494304351
AoF02377.jpg vs AoF02440.jpg,0.33519016545442176
AoF02440.jpg vs AoF02466.jpg,0.1851789454386577
AoF02466.jpg vs AoF02500.jpg,0.7784508791376166
AoF02500.jpg vs AoF02584.jpg,0.15304651006359693
AoF02584.jpg vs AoF02604.jpg,0.18871292842149243
AoF02604.jpg vs AoF02668.jpg,0.07701512482423191
AoF02668.jpg vs AoF02673.jpg,0.10220938473927538
AoF02673.jpg vs AoF02725.jpg,0.07492796667821244
AoF02725.jpg vs AoF02756.jpg,0.39376744725829116
AoF02756.jpg vs AoF02767.jpg,0.315449635988152
AoF02767.jpg vs AoF02778.jpg,0.6691567549589285
AoF02778.jpg vs AoF02787.jpg,0.06461595141338344
AoF02787.jpg vs AoF02811.jpg,0.08075930497754633
AoF02811.jpg vs AoF02816.jpg,0.4377551566746804
AoF02816.jpg vs AoF02818.jpg,0.42329267001660126
AoF02818.jpg vs AoF02831.jpg,0.43340148754594854
AoF02831.jpg vs AoF02837.jpg,0.2683837461206176
AoF02837.jpg vs AoF02860.jpg,0.23721701822692523
AoF02860.jpg vs AoF02903.jpg,0.6309059919108345
AoF02903.jpg vs AoF02924.jpg,0.29582076835525434
AoF02924.jpg vs AoF02999.jpg,0.28400474758988925
AoF02999.jpg vs AoF03079.jpg,0.13286683037580382
AoF03079.jpg vs AoF03128.jpg,0.029110773170554712
AoF03128.jpg vs AoF03163.jpg,0.10275862203860783
AoF03163.jpg vs AoF03174.jpg,0.07373993681535193
AoF03174.jpg vs AoF03216.jpg,0.4558178149948792
AoF03216.jpg vs AoF03222.jpg,0.11205479891480273
AoF03222.jpg vs AoF03224.jpg,0.24157970409513568
AoF03224.jpg vs AoF03225.jpg,0.22544829310655834
AoF03225.jpg vs AoF03226.jpg,0.1814590062579533
AoF03226.jpg vs AoF03227.jpg,0.12713244397592058
AoF03227.jpg vs AoF03228.jpg,0.13014216702693285
AoF03228.jpg vs AoF03232.jpg,0.26226899451538044
AoF03232.jpg vs AoF03234.jpg,0.3078289217396979
AoF03234.jpg vs AoF03238.jpg,0.1979730869353072
AoF03238.jpg vs AoF03245.jpg,0.2839694201235727
AoF03245.jpg vs AoF03250.jpg,0.40357672721282667
AoF03250.jpg vs AoF03256.jpg,0.3886598800397114
AoF03256.jpg vs AoF03280.jpg,0.17128566286435884
AoF03280.jpg vs AoF03286.jpg,0.660286091841563
AoF03286.jpg vs AoF03337.jpg,0.248389880323923
AoF03337.jpg vs AoF03356.jpg,0.6599066482718523
AoF03356.jpg vs AoF03387.jpg,0.18148802162263497
AoF03387.jpg vs AoF03402.jpg,0.14643180244397247
AoF03402.jpg vs AoF03409.jpg,0.6856940342149772
AoF03409.jpg vs AoF03431.jpg,0.2425423079077784
AoF03431.jpg vs AoF03528.jpg,0.1161123053124056
AoF03528.jpg vs AoF03529.jpg,0.1696954998233879
AoF03529.jpg vs AoF03530.jpg,0.15800110558391087
AoF03530.jpg vs AoF03538.jpg,0.0458084545430163
AoF03538.jpg vs AoF03539.jpg,0.06882228227800512
AoF03539.jpg vs AoF03569.jpg,0.07472865420602023
AoF03569.jpg vs AoF03572.jpg,0.16306338763431702
AoF03572.jpg vs AoF03577.jpg,0.4500465353777186
AoF03577.jpg vs AoF03581.jpg,0.4497401362053113
AoF03581.jpg vs AoF03592.jpg,0.050614574309107936
AoF03592.jpg vs AoF03593.jpg,0.02642209273218385
AoF03593.jpg vs AoF03594.jpg,0.061339331824474645
AoF03594.jpg vs AoF03596.jpg,0.05997060909779791
AoF03596.jpg vs AoF03600.jpg,0.04908482094116702
AoF03600.jpg vs AoF03601.jpg,0.09433575148057961
AoF03601.jpg vs AoF03602.jpg,0.06875492152787459
AoF03602.jpg vs AoF03604.jpg,0.06812409485271893
AoF03604.jpg vs AoF03607.jpg,0.03469946373318099
AoF03607.jpg vs AoF03608.jpg,0.042243732194504176
AoF03608.jpg vs AoF03633.jpg,0.04605255019749763
AoF03633.jpg vs AoF03634.jpg,0.3262204808566175
AoF03634.jpg vs AoF03635.jpg,0.32533551069487066
AoF03635.jpg vs AoF03636.jpg,0.3404328093959843
AoF03636.jpg vs AoF03637.jpg,0.37789712721292057
AoF03637.jpg vs AoF03642.jpg,0.314940679477714
AoF03642.jpg vs AoF03693.jpg,0.3036601035860904
AoF03693.jpg vs AoF03697.jpg,0.22962154545894636
AoF03697.jpg vs AoF03698.jpg,0.22014983865319776
AoF03698.jpg vs AoF03703.jpg,0.0952425942250753
AoF03703.jpg vs AoF03706.jpg,0.0846813584443218
AoF03706.jpg vs AoF03754.jpg,0.010656866572745803
AoF03754.jpg vs AoF03756.jpg,0.9707992842673706
AoF03756.jpg vs AoF03787.jpg,0.04179828477433553
AoF03787.jpg vs AoF03962.jpg,0.585477628336085
AoF03962.jpg vs AoF03963.jpg,0.35381217875045534
AoF03963.jpg vs AoF03973.jpg,0.2706643734447564
AoF03973.jpg vs AoF03977.jpg,0.0919437965012701
AoF03977.jpg vs AoF04009.jpg,0.12741638590580992
AoF04009.jpg vs AoF04019.jpg,0.7205869133284895
AoF04019.jpg vs AoF04021.jpg,0.5556756062262869
AoF04021.jpg vs AoF04032.jpg,0.41218759176377623
AoF04032.jpg vs AoF04041.jpg,0.7060465123125167
AoF04041.jpg vs AoF04042.jpg,0.6936213529828122
AoF04042.jpg vs AoF04043.jpg,0.8040861997566477
AoF04043.jpg vs AoF04045.jpg,0.7531833748233634
AoF04045.jpg vs AoF04049.jpg,0.5890588336951008
AoF04049.jpg vs AoF04056.jpg,0.4925867284446065
AoF04056.jpg vs AoF04076.jpg,0.4314185971222176
AoF04076.jpg vs AoF04086.jpg,0.6122980408026446
AoF04086.jpg vs AoF04207.jpg,0.9390946103112897
AoF04207.jpg vs AoF04286.jpg,0.4978250025900825
AoF04286.jpg vs AoF04293.jpg,0.4817956136327716
AoF04293.jpg vs AoF04318.jpg,0.9053554362115707
AoF04318.jpg vs AoF04341.jpg,0.9594075025366281
AoF04341.jpg vs AoF04367.jpg,0.9558411861979372
AoF04367.jpg vs AoF04394.jpg,0.6752378663310171
AoF04394.jpg vs AoF04395.jpg,0.760935638935062
AoF04395.jpg vs AoF04425.jpg,0.034504690240136214
AoF04425.jpg vs AoF04427.jpg,0.010066190598228877
AoF04427.jpg vs AoF04430.jpg,0.017046022555888603
AoF04430.jpg vs AoF04431.jpg,0.2713068194976659
AoF04431.jpg vs AoF04432.jpg,0.40082679758610557
AoF04432.jpg vs AoF04434.jpg,0.32448863282571394
AoF04434.jpg vs AoF04441.jpg,0.7358763683719869
AoF04441.jpg vs AoF04446.jpg,0.7148233179946758
AoF04446.jpg vs AoF04448.jpg,0.817209038926064
AoF04448.jpg vs AoF04451.jpg,0.5447471198210412
AoF04451.jpg vs AoF04453.jpg,0.40692605181241875
AoF04453.jpg vs AoF04455.jpg,0.6628368269119242
AoF04455.jpg vs AoF04457.jpg,0.6116559562589085
AoF04457.jpg vs AoF04461.jpg,0.3586895373255542
AoF04461.jpg vs AoF04463.jpg,0.5940073951708753
AoF04463.jpg vs AoF04477.jpg,0.36449746321137266
AoF04477.jpg vs AoF04487.jpg,0.033848434400538
AoF04487.jpg vs AoF04488.jpg,0.43655743458532853
AoF04488.jpg vs AoF04489.jpg,0.43317999632581095
AoF04489.jpg vs AoF04490.jpg,0.22424872806596988
AoF04490.jpg vs AoF04491.jpg,0.5407647749111965
AoF04491.jpg vs AoF04492.jpg,0.2542219156630802
AoF04492.jpg vs AoF04493.jpg,0.24962086194132282
AoF04493.jpg vs AoF04494.jpg,0.010035986139910925
AoF04494.jpg vs AoF04495.jpg,0.7483622975509785
AoF04495.jpg vs AoF04502.jpg,0.7304282171706742
AoF04502.jpg vs AoF04503.jpg,0.7936811745635893
AoF04503.jpg vs AoF04506.jpg,0.6962911580474463
AoF04506.jpg vs AoF04515.jpg,0.7258413310200267
AoF04515.jpg vs AoF04549.jpg,0.7588667088421449
AoF04549.jpg vs AoF04554.jpg,0.6802138324867473
AoF04554.jpg vs AoF04556.jpg,0.7613594955949574
AoF04556.jpg vs AoF04557.jpg,0.6924893299417485
AoF04557.jpg vs AoF04559.jpg,0.7468047709998527
AoF04559.jpg vs AoF04560.jpg,0.6223449299838999
AoF04560.jpg vs AoF04561.jpg,0.6021457297834296
AoF04561.jpg vs AoF04563.jpg,0.7988865675716925
AoF04563.jpg vs AoF04564.jpg,0.677921321258667
AoF04564.jpg vs AoF04565.jpg,0.7034902627543168
AoF04565.jpg vs AoF04566.jpg,0.8257314605711861
AoF04566.jpg vs AoF04567.jpg,0.8631686747158406
AoF04567.jpg vs AoF04568.jpg,0.8069968173789929
AoF04568.jpg vs AoF04569.jpg,0.7702540923839177
AoF04569.jpg vs AoF04570.jpg,0.7796005460541228
AoF04570.jpg vs AoF04571.jpg,0.7197093424121352
AoF04571.jpg vs AoF04573.jpg,0.6984120132446525
AoF04573.jpg vs AoF04580.jpg,0.7795621387293821
AoF04580.jpg vs AoF04582.jpg,0.8113664076771775
AoF04582.jpg vs AoF04583.jpg,0.85916062573684
AoF04583.jpg vs AoF04588.jpg,0.8128024701581482
AoF04588.jpg vs AoF04591.jpg,0.8294861337998091
AoF04591.jpg vs AoF04594.jpg,0.660802936843896
AoF04594.jpg vs AoF04595.jpg,0.7677508073146019
AoF04595.jpg vs AoF04596.jpg,0.7756203861481781
AoF04596.jpg vs AoF04598.jpg,0.7575652257001854
AoF04598.jpg vs AoF04602.jpg,0.8294329936236964
AoF04602.jpg vs AoF04603.jpg,0.03427907606113899
AoF04603.jpg vs AoF04604.jpg,0.32157059899000145
AoF04604.jpg vs AoF04605.jpg,0.53300676784083
AoF04605.jpg vs AoF04606.jpg,0.5562477751593409
AoF04606.jpg vs AoF04625.jpg,0.03441571593634346
AoF04625.jpg vs AoF04627.jpg,0.9694498040535253
AoF04627.jpg vs AoF04679.jpg,0.9564409630312138
AoF04679.jpg vs AoF04824.jpg,0.6536091371871458
AoF04824.jpg vs AoF04836.jpg,0.7832688807722386
AoF04836.jpg vs AoF04849.jpg,0.784203633459575
AoF04849.jpg vs AoF04866.jpg,0.8481278308285745
AoF04866.jpg vs AoF04877.jpg,0.8668137537142161
AoF04877.jpg vs AoF04885.jpg,0.7863940955558372
AoF04885.jpg vs AoF04969.jpg,0.7439014386319085
AoF04969.jpg vs AoF05078.jpg,0.004295178361633369
AoF05078.jpg vs AoF05079.jpg,0.13837616034499775
AoF05079.jpg vs AoF05080.jpg,0.2382909050414151
AoF05080.jpg vs AoF05081.jpg,0.251765111811477
AoF05081.jpg vs AoF05082.jpg,0.34505280008053774
AoF05082.jpg vs AoF05083.jpg,0.33671770766944126
AoF05083.jpg vs AoF05084.jpg,0.3873720208069727
AoF05084.jpg vs AoF05085.jpg,0.45599151095040896
AoF05085.jpg vs AoF05086.jpg,0.3575237726524022
AoF05086.jpg vs AoF05092.jpg,0.35699362946901964
AoF05092.jpg vs AoF05093.jpg,0.30210136623255535
AoF05093.jpg vs AoF05094.jpg,0.26316437850523955
AoF05094.jpg vs AoF05095.jpg,0.25093628197498047
AoF05095.jpg vs AoF05096.jpg,0.36486659422275247
AoF05096.jpg vs AoF05097.jpg,0.4574792996002123
AoF05097.jpg vs AoF05099.jpg,0.5589348835284879
AoF05099.jpg vs AoF05102.jpg,0.28034044317201084
AoF05102.jpg vs AoF05103.jpg,0.32852817019744474
AoF05103.jpg vs AoF05104.jpg,0.4757699332810605
AoF05104.jpg vs AoF05105.jpg,0.22676419788695187
AoF05105.jpg vs AoF05106.jpg,0.2519585976069722
AoF05106.jpg vs AoF05107.jpg,0.5104132081687655
AoF05107.jpg vs AoF05108.jpg,0.4549166276557908
AoF05108.jpg vs AoF05109.jpg,0.3599321628583889
AoF05109.jpg vs AoF05110.jpg,0.36291240827366483
AoF05110.jpg vs AoF05111.jpg,0.3899019326698178
AoF05111.jpg vs AoF05112.jpg,0.4142241322787101
AoF05112.jpg vs AoF05113.jpg,0.3198152426041251
AoF05113.jpg vs AoF05114.jpg,0.3256841332275091
AoF05114.jpg vs AoF05115.jpg,0.46873344099255954
AoF05115.jpg vs AoF05116.jpg,0.4130747326183072
AoF05116.jpg vs AoF05118.jpg,0.3270549220581675
AoF05118.jpg vs AoF05119.jpg,0.26976365966683014
AoF05119.jpg vs AoF05120.jpg,0.1477676253726826
AoF05120.jpg vs AoF05121.jpg,0.11529719503895121
AoF05121.jpg vs AoF05122.jpg,0.22276771808385062
AoF05122.jpg vs AoF05123.jpg,0.3082748040665052
AoF05123.jpg vs AoF05124.jpg,0.4746149420152821
AoF05124.jpg vs AoF05125.jpg,0.5291090700122244
AoF05125.jpg vs AoF05127.jpg,0.4874762972171766
AoF05127.jpg vs AoF05129.jpg,0.5851834732737685
AoF05129.jpg vs AoF05684.jpg,0.33027727308012417
AoF05684.jpg vs AoF05707.jpg,0.6885262265607428
AoF05707.jpg vs AoF05745.jpg,0.7008691073739401
AoF05745.jpg vs AoF05771.jpg,0.2512037712692641
AoF05771.jpg vs AoF05788.jpg,0.7460614703686631
AoF05788.jpg vs AoF05792.jpg,0.38892176800129685
AoF05792.jpg vs AoF05799.jpg,0.4226368949242715
AoF05799.jpg vs AoF05801.jpg,0.2914366859367632
AoF05801.jpg vs AoF05835.jpg,0.2994029494516402
AoF05835.jpg vs AoF05841.jpg,0.22793507578159974
AoF05841.jpg vs AoF05905.jpg,0.24811839332628843
AoF05905.jpg vs AoF05930.jpg,0.3706525313505914
AoF05930.jpg vs AoF05949.jpg,0.42995860465839386
AoF05949.jpg vs AoF06054.jpg,0.2630416054629369
AoF06054.jpg vs AoF06096.jpg,0.2670215109055797
AoF06096.jpg vs AoF06105.jpg,0.3763700579167738
AoF06105.jpg vs AoF06106.jpg,0.35372041546597155
AoF06106.jpg vs AoF06107.jpg,0.27640264634058176
AoF06107.jpg vs AoF06109.jpg,0.36933137141742556
AoF06109.jpg vs AoF06111.jpg,0.06971937265380754
AoF06111.jpg vs AoF06112.jpg,0.04497283106923686
AoF06112.jpg vs AoF06113.jpg,0.03770818673080906
AoF06113.jpg vs AoF06119.jpg,0.08213469128319986
AoF06119.jpg vs AoF06121.jpg,0.13940059240578506
AoF06121.jpg vs AoF06122.jpg,0.34872672412622596
AoF06122.jpg vs AoF06123.jpg,0.2275919691356194
AoF06123.jpg vs AoF06124.jpg,0.27124173537973106
AoF06124.jpg vs AoF06125.jpg,0.48399468673732016
AoF06125.jpg vs AoF06729.jpg,0.45778195938270555
AoF06729.jpg vs AoF06788.jpg,0.4622734301081957
AoF06788.jpg vs AoF06796.jpg,0.5483491751775883
AoF06796.jpg vs AoF06813.jpg,0.356874555146627
AoF06813.jpg vs AoF07053.jpg,0.2146371137025118
AoF07053.jpg vs AoF07191.jpg,0.2604341074300496
AoF07191.jpg vs AoF07295.jpg,0.25905060964998144
AoF07295.jpg vs AoF07609.jpg,0.3137537947050439
AoF07609.jpg vs AoF07624.jpg,0.08808466739099012
AoF07624.jpg vs AoF07625.jpg,0.041240659490608914
AoF07625.jpg vs AoF07634.jpg,0.038456498407611055
AoF07634.jpg vs AoF07637.jpg,0.20733746012184415
AoF07637.jpg vs AoF07703.jpg,0.32818515262592796
AoF07703.jpg vs AoF07832.jpg,0.12338780081822125
AoF07832.jpg vs AoF07836.jpg,0.5197603338919456
AoF07836.jpg vs AoF07843.jpg,0.2677641959733882
AoF07843.jpg vs AoF07844.jpg,0.5479921559297988
AoF07844.jpg vs AoF07865.jpg,0.12260423436599165
AoF07865.jpg vs AoF07869.jpg,0.797756829631594
AoF07869.jpg vs AoF07871.jpg,0.7805639809033688
AoF07871.jpg vs AoF07873.jpg,0.8221630908024179
AoF07873.jpg vs AoF07874.jpg,0.8582348824243102
AoF07874.jpg vs AoF07875.jpg,0.7775852165396139
AoF07875.jpg vs AoF07966.jpg,0.011710755545133036
AoF07966.jpg vs AoF07967.jpg,0.29820367671527515
AoF07967.jpg vs AoF07969.jpg,0.4705403976993702
AoF07969.jpg vs AoF07974.jpg,0.2641309774312725
AoF07974.jpg vs AoF07975.jpg,0.2369536139747048
AoF07975.jpg vs AoF07976.jpg,0.352565251800396
AoF07976.jpg vs AoF07977.jpg,0.3414415371129422
AoF07977.jpg vs AoF07978.jpg,0.2927338824822147
AoF07978.jpg vs AoF07979.jpg,0.6080333382307268
AoF07979.jpg vs AoF07982.jpg,0.3434775774718854
AoF07982.jpg vs AoF07983.jpg,0.18163950026441641
AoF07983.jpg vs AoF07984.jpg,0.21522772901887308
AoF07984.jpg vs AoF07985.jpg,0.48714802227743226
AoF07985.jpg vs AoF08199.jpg,0.2776670503762454
AoF08199.jpg vs AoF08206.jpg,0.2593883983464729
AoF08206.jpg vs AoF08225.jpg,0.3765553465223601
AoF08225.jpg vs AoF08231.jpg,0.10665601639260668
AoF08231.jpg vs AoF08232.jpg,0.0996765789492537
AoF08232.jpg vs AoF08233.jpg,0.37532741129240105
AoF08233.jpg vs AoF08234.jpg,0.4935398821300763
AoF08234.jpg vs PublicDataset00000.jpg,0.3992339586712385
PublicDataset00000.jpg vs PublicDataset00002.jpg,0.9071558508480256
PublicDataset00002.jpg vs PublicDataset00003.jpg,0.6239507795719418
PublicDataset00003.jpg vs PublicDataset00005.jpg,0.7118653442892503
PublicDataset00005.jpg vs PublicDataset00006.jpg,0.5964074206845813
PublicDataset00006.jpg vs PublicDataset00007.jpg,0.6198499647330217
PublicDataset00007.jpg vs PublicDataset00008.jpg,0.6962012216796041
PublicDataset00008.jpg vs PublicDataset00009.jpg,0.6559829950412547
PublicDataset00009.jpg vs PublicDataset00015.jpg,0.6987686315888586
PublicDataset00015.jpg vs PublicDataset00017.jpg,0.7195868494978569
PublicDataset00017.jpg vs PublicDataset00018.jpg,0.7913530245612418
PublicDataset00018.jpg vs PublicDataset00021.jpg,0.7602178735855416
PublicDataset00021.jpg vs PublicDataset00023.jpg,0.6956293238588804
PublicDataset00023.jpg vs PublicDataset00026.jpg,0.7446965171905054
PublicDataset00026.jpg vs PublicDataset00029.jpg,0.21071736064160237
PublicDataset00029.jpg vs PublicDataset00052.jpg,0.12057825335860296
PublicDataset00052.jpg vs PublicDataset00055.jpg,0.6729249638176998
PublicDataset00055.jpg vs PublicDataset00059.jpg,0.6992126740328525
PublicDataset00059.jpg vs PublicDataset00060.jpg,0.6621487206352983
PublicDataset00060.jpg vs PublicDataset00061.jpg,0.6267726767416115
PublicDataset00061.jpg vs PublicDataset00065.jpg,0.6897080094824246
PublicDataset00065.jpg vs PublicDataset00066.jpg,0.36157214109834823
PublicDataset00066.jpg vs PublicDataset00068.jpg,0.38590210012679266
PublicDataset00068.jpg vs PublicDataset00069.jpg,0.4418620953891483
PublicDataset00069.jpg vs PublicDataset00071.jpg,0.6770899508605899
PublicDataset00071.jpg vs PublicDataset00073.jpg,0.7243056406892461
PublicDataset00073.jpg vs PublicDataset00076.jpg,0.5887627379935043
PublicDataset00076.jpg vs PublicDataset00077.jpg,0.11819943340045394
PublicDataset00077.jpg vs PublicDataset00078.jpg,0.9235257044115452
PublicDataset00078.jpg vs PublicDataset00093.jpg,0.4997856177289952
PublicDataset00093.jpg vs PublicDataset00111.jpg,0.3239943308774571
PublicDataset00111.jpg vs PublicDataset00114.jpg,0.783856516376235
PublicDataset00114.jpg vs PublicDataset00119.jpg,0.8511336536819483
PublicDataset00119.jpg vs PublicDataset00124.jpg,0.7472466931855024
PublicDataset00124.jpg vs PublicDataset00125.jpg,0.2632939366025216
PublicDataset00125.jpg vs PublicDataset00126.jpg,0.39929124346007894
PublicDataset00126.jpg vs PublicDataset00128.jpg,0.5234374791923742
PublicDataset00128.jpg vs PublicDataset00132.jpg,0.9540017950572107
PublicDataset00132.jpg vs PublicDataset00134.jpg,0.337755600409936
PublicDataset00134.jpg vs PublicDataset00135.jpg,0.45520055403018816
PublicDataset00135.jpg vs PublicDataset00138.jpg,0.5698863462479891
PublicDataset00138.jpg vs PublicDataset00139.jpg,0.661509347170699
PublicDataset00139.jpg vs PublicDataset00140.jpg,0.36621658864537354
PublicDataset00140.jpg vs PublicDataset00142.jpg,0.6172330252319304
PublicDataset00142.jpg vs PublicDataset00143.jpg,0.44282456441925394
PublicDataset00143.jpg vs PublicDataset00147.jpg,0.7594656545396581
PublicDataset00147.jpg vs PublicDataset00149.jpg,0.6885861664489983
PublicDataset00149.jpg vs PublicDataset00150.jpg,0.6162583743107964
PublicDataset00150.jpg vs PublicDataset00151.jpg,0.46369114437305686
PublicDataset00151.jpg vs PublicDataset00152.jpg,0.5908448654473535
PublicDataset00152.jpg vs PublicDataset00154.jpg,0.5691735533612214
PublicDataset00154.jpg vs PublicDataset00156.jpg,0.7951122563444329
PublicDataset00156.jpg vs PublicDataset00157.jpg,0.6369844228934318
PublicDataset00157.jpg vs PublicDataset00158.jpg,0.46117137267547226
PublicDataset00158.jpg vs PublicDataset00161.jpg,0.2687611446900976
PublicDataset00161.jpg vs PublicDataset00162.jpg,0.6710489901666514
PublicDataset00162.jpg vs PublicDataset00203.jpg,0.21807907737989118
PublicDataset00203.jpg vs PublicDataset00208.jpg,0.7106172877404983
PublicDataset00208.jpg vs PublicDataset00211.jpg,0.7032396753803994
PublicDataset00211.jpg vs PublicDataset00212.jpg,0.5896463840060234
