image_pair,ssim
bothFireAndSmoke_UAV000574.jpg vs bothFireAndSmoke_UAV000669.jpg,0.46552305968106794
bothFireAndSmoke_UAV000669.jpg vs bothFireAndSmoke_UAV000682.jpg,0.6758653644852871
bothFireAndSmoke_UAV000682.jpg vs bothFireAndSmoke_UAV000685.jpg,0.4152340110533509
bothFireAndSmoke_UAV000685.jpg vs bothFireAndSmoke_UAV000693.jpg,0.41467208738042316
bothFireAndSmoke_UAV000693.jpg vs bothFireAndSmoke_UAV000697.jpg,0.2513659560235542
bothFireAndSmoke_UAV000697.jpg vs bothFireAndSmoke_UAV000740.jpg,0.530010245713717
bothFireAndSmoke_UAV000740.jpg vs bothFireAndSmoke_UAV000778.jpg,0.5461481370064929
bothFireAndSmoke_UAV000778.jpg vs bothFireAndSmoke_UAV000829.jpg,0.4638158554349753
bothFireAndSmoke_UAV000829.jpg vs bothFireAndSmoke_UAV000838.jpg,0.4691668930104336
bothFireAndSmoke_UAV000838.jpg vs bothFireAndSmoke_UAV000903.jpg,0.5836554875517224
bothFireAndSmoke_UAV000903.jpg vs bothFireAndSmoke_UAV000932.jpg,0.6114151029036247
bothFireAndSmoke_UAV000932.jpg vs bothFireAndSmoke_UAV000961.jpg,0.5849706828337817
bothFireAndSmoke_UAV000961.jpg vs bothFireAndSmoke_UAV000974.jpg,0.43891782309611604
bothFireAndSmoke_UAV000974.jpg vs bothFireAndSmoke_UAV001001.jpg,0.42900167141538575
bothFireAndSmoke_UAV001001.jpg vs bothFireAndSmoke_UAV001061.jpg,0.5273149565403242
bothFireAndSmoke_UAV001061.jpg vs bothFireAndSmoke_UAV001063.jpg,0.43604645792655444
bothFireAndSmoke_UAV001063.jpg vs bothFireAndSmoke_UAV001097.jpg,0.44180367488783223
bothFireAndSmoke_UAV001097.jpg vs bothFireAndSmoke_UAV001182.jpg,0.5236864333370574
bothFireAndSmoke_UAV001182.jpg vs bothFireAndSmoke_UAV001197.jpg,0.40649411981785505
bothFireAndSmoke_UAV001197.jpg vs bothFireAndSmoke_UAV001214.jpg,0.637230564385728
bothFireAndSmoke_UAV001214.jpg vs bothFireAndSmoke_UAV001258.jpg,0.43737113310358733
bothFireAndSmoke_UAV001258.jpg vs bothFireAndSmoke_UAV001263.jpg,0.4240210621115735
bothFireAndSmoke_UAV001263.jpg vs bothFireAndSmoke_UAV001361.jpg,0.7315043893898865
bothFireAndSmoke_UAV001361.jpg vs bothFireAndSmoke_UAV001436.jpg,0.5351411094511764
bothFireAndSmoke_UAV001436.jpg vs bothFireAndSmoke_UAV001479.jpg,0.5781916127805099
bothFireAndSmoke_UAV001479.jpg vs bothFireAndSmoke_UAV001534.jpg,0.5666741631384775
bothFireAndSmoke_UAV001534.jpg vs bothFireAndSmoke_UAV001571.jpg,0.5818730841449262
bothFireAndSmoke_UAV001571.jpg vs bothFireAndSmoke_UAV001613.jpg,0.5754337968368899
bothFireAndSmoke_UAV001613.jpg vs bothFireAndSmoke_UAV001734.jpg,0.5700596022003914
bothFireAndSmoke_UAV001734.jpg vs bothFireAndSmoke_UAV001735.jpg,0.16001271847148213
bothFireAndSmoke_UAV001735.jpg vs bothFireAndSmoke_UAV001781.jpg,0.056739304800616015
bothFireAndSmoke_UAV001781.jpg vs bothFireAndSmoke_UAV001819.jpg,0.07265517206682477
bothFireAndSmoke_UAV001819.jpg vs bothFireAndSmoke_UAV001853.jpg,0.6035743132012865
bothFireAndSmoke_UAV001853.jpg vs bothFireAndSmoke_UAV001893.jpg,0.5879480084130931
bothFireAndSmoke_UAV001893.jpg vs bothFireAndSmoke_UAV001915.jpg,0.5606270831213311
bothFireAndSmoke_UAV001915.jpg vs bothFireAndSmoke_UAV002006.jpg,0.5570466798331
bothFireAndSmoke_UAV002006.jpg vs bothFireAndSmoke_UAV002098.jpg,0.5760899441124668
bothFireAndSmoke_UAV002098.jpg vs bothFireAndSmoke_UAV002153.jpg,0.5985114205115847
bothFireAndSmoke_UAV002153.jpg vs bothFireAndSmoke_UAV002192.jpg,0.11363514741958398
bothFireAndSmoke_UAV002192.jpg vs bothFireAndSmoke_UAV002276.jpg,0.16658535695554597
bothFireAndSmoke_UAV002276.jpg vs bothFireAndSmoke_UAV002366.jpg,0.6102781785028347
bothFireAndSmoke_UAV002366.jpg vs bothFireAndSmoke_UAV002491.jpg,0.28735180473402355
bothFireAndSmoke_UAV002491.jpg vs bothFireAndSmoke_UAV002522.jpg,0.5844316923535899
bothFireAndSmoke_UAV002522.jpg vs bothFireAndSmoke_UAV002557.jpg,0.5726339287678462
bothFireAndSmoke_UAV002557.jpg vs bothFireAndSmoke_UAV002668.jpg,0.5014546158693891
bothFireAndSmoke_UAV002668.jpg vs bothFireAndSmoke_UAV002670.jpg,0.22792569433681903
bothFireAndSmoke_UAV002670.jpg vs bothFireAndSmoke_UAV002743.jpg,0.23663700291622672
bothFireAndSmoke_UAV002743.jpg vs bothFireAndSmoke_UAV002982.jpg,0.5391693303321458
bothFireAndSmoke_UAV002982.jpg vs bothFireAndSmoke_UAV003113.jpg,0.6140288734997659
bothFireAndSmoke_UAV003113.jpg vs bothFireAndSmoke_UAV003206.jpg,0.6386604173767403
bothFireAndSmoke_UAV003206.jpg vs bothFireAndSmoke_UAV003292.jpg,0.30423784476730736
bothFireAndSmoke_UAV003292.jpg vs bothFireAndSmoke_UAV003328.jpg,0.3525894450132713
bothFireAndSmoke_UAV003328.jpg vs bothFireAndSmoke_UAV003361.jpg,0.3869347948258618
bothFireAndSmoke_UAV003361.jpg vs bothFireAndSmoke_UAV003402.jpg,0.21256298963590023
bothFireAndSmoke_UAV003402.jpg vs bothFireAndSmoke_UAV003404.jpg,0.2271042828478256
bothFireAndSmoke_UAV003404.jpg vs bothFireAndSmoke_UAV003414.jpg,0.25542272487643963
bothFireAndSmoke_UAV003414.jpg vs bothFireAndSmoke_UAV003432.jpg,0.27390392395885355
bothFireAndSmoke_UAV003432.jpg vs bothFireAndSmoke_UAV003456.jpg,0.44058490250200444
bothFireAndSmoke_UAV003456.jpg vs bothFireAndSmoke_UAV003497.jpg,0.5818491133108563
bothFireAndSmoke_UAV003497.jpg vs bothFireAndSmoke_UAV003544.jpg,0.4208172574205395
bothFireAndSmoke_UAV003544.jpg vs bothFireAndSmoke_UAV003621.jpg,0.40305345318402114
bothFireAndSmoke_UAV003621.jpg vs bothFireAndSmoke_UAV003723.jpg,0.3916293914265912
bothFireAndSmoke_UAV003723.jpg vs bothFireAndSmoke_UAV003749.jpg,0.3409209449483047
bothFireAndSmoke_UAV003749.jpg vs bothFireAndSmoke_UAV003835.jpg,0.6121149371307595
bothFireAndSmoke_UAV003835.jpg vs bothFireAndSmoke_UAV003939.jpg,0.38557944114713777
bothFireAndSmoke_UAV003939.jpg vs bothFireAndSmoke_UAV004055.jpg,0.8121434778575405
bothFireAndSmoke_UAV004055.jpg vs bothFireAndSmoke_UAV004316.jpg,0.7136426542149038
bothFireAndSmoke_UAV004316.jpg vs bothFireAndSmoke_UAV004489.jpg,0.7507266145154071
bothFireAndSmoke_UAV004489.jpg vs bothFireAndSmoke_UAV004571.jpg,0.5185989334484676
bothFireAndSmoke_UAV004571.jpg vs bothFireAndSmoke_UAV004599.jpg,0.6861747558310051
bothFireAndSmoke_UAV004599.jpg vs bothFireAndSmoke_UAV004611.jpg,0.7131927601137408
bothFireAndSmoke_UAV004611.jpg vs bothFireAndSmoke_UAV004624.jpg,0.7218619621273
bothFireAndSmoke_UAV004624.jpg vs bothFireAndSmoke_UAV004635.jpg,0.741861101398187
bothFireAndSmoke_UAV004635.jpg vs bothFireAndSmoke_UAV004656.jpg,0.7340997789153603
bothFireAndSmoke_UAV004656.jpg vs bothFireAndSmoke_UAV004671.jpg,0.7366969408388088
bothFireAndSmoke_UAV004671.jpg vs bothFireAndSmoke_UAV004682.jpg,0.7559902280506543
bothFireAndSmoke_UAV004682.jpg vs bothFireAndSmoke_UAV004700.jpg,0.718254210769138
bothFireAndSmoke_UAV004700.jpg vs bothFireAndSmoke_UAV004720.jpg,0.6953744058225645
bothFireAndSmoke_UAV004720.jpg vs bothFireAndSmoke_UAV004751.jpg,0.6741072801374918
bothFireAndSmoke_UAV004751.jpg vs bothFireAndSmoke_UAV004786.jpg,0.6365038133628436
bothFireAndSmoke_UAV004786.jpg vs bothFireAndSmoke_UAV004818.jpg,0.6248177961955287
bothFireAndSmoke_UAV004818.jpg vs bothFireAndSmoke_UAV004844.jpg,0.6344119178141869
bothFireAndSmoke_UAV004844.jpg vs bothFireAndSmoke_UAV004869.jpg,0.6068166858389666
bothFireAndSmoke_UAV004869.jpg vs bothFireAndSmoke_UAV004901.jpg,0.6223813334999262
bothFireAndSmoke_UAV004901.jpg vs bothFireAndSmoke_UAV004932.jpg,0.21917567119815534
bothFireAndSmoke_UAV004932.jpg vs bothFireAndSmoke_UAV004938.jpg,0.2134360527106607
bothFireAndSmoke_UAV004938.jpg vs bothFireAndSmoke_UAV004972.jpg,0.6013763046097532
bothFireAndSmoke_UAV004972.jpg vs bothFireAndSmoke_UAV005007.jpg,0.6395537675044523
bothFireAndSmoke_UAV005007.jpg vs bothFireAndSmoke_UAV005067.jpg,0.6216554421033859
bothFireAndSmoke_UAV005067.jpg vs bothFireAndSmoke_UAV005084.jpg,0.6232922166224293
bothFireAndSmoke_UAV005084.jpg vs bothFireAndSmoke_UAV005101.jpg,0.643628271997552
bothFireAndSmoke_UAV005101.jpg vs bothFireAndSmoke_UAV005117.jpg,0.6481878315751489
bothFireAndSmoke_UAV005117.jpg vs bothFireAndSmoke_UAV005137.jpg,0.6603437313976219
bothFireAndSmoke_UAV005137.jpg vs bothFireAndSmoke_UAV005200.jpg,0.6868368824514182
bothFireAndSmoke_UAV005200.jpg vs bothFireAndSmoke_UAV005270.jpg,0.3935408848483597
bothFireAndSmoke_UAV005270.jpg vs bothFireAndSmoke_UAV005330.jpg,0.5862870797419443
bothFireAndSmoke_UAV005330.jpg vs bothFireAndSmoke_UAV005356.jpg,0.642963702823558
bothFireAndSmoke_UAV005356.jpg vs bothFireAndSmoke_UAV005382.jpg,0.6492839971237201
bothFireAndSmoke_UAV005382.jpg vs bothFireAndSmoke_UAV005430.jpg,0.642194035258322
bothFireAndSmoke_UAV005430.jpg vs bothFireAndSmoke_UAV005514.jpg,0.6424692070694819
bothFireAndSmoke_UAV005514.jpg vs bothFireAndSmoke_UAV005587.jpg,0.1778566854654865
bothFireAndSmoke_UAV005587.jpg vs bothFireAndSmoke_UAV005617.jpg,0.1753337807168682
bothFireAndSmoke_UAV005617.jpg vs bothFireAndSmoke_UAV005758.jpg,0.6871230762286752
bothFireAndSmoke_UAV005758.jpg vs bothFireAndSmoke_UAV005887.jpg,0.5966004093130328
bothFireAndSmoke_UAV005887.jpg vs bothFireAndSmoke_UAV006032.jpg,0.5749068391274955
bothFireAndSmoke_UAV006032.jpg vs bothFireAndSmoke_UAV006042.jpg,0.13549487901055673
bothFireAndSmoke_UAV006042.jpg vs bothFireAndSmoke_UAV006068.jpg,0.2792429932902772
bothFireAndSmoke_UAV006068.jpg vs bothFireAndSmoke_UAV006081.jpg,0.841284672235885
bothFireAndSmoke_UAV006081.jpg vs bothFireAndSmoke_UAV006089.jpg,0.8739258076177642
bothFireAndSmoke_UAV006089.jpg vs bothFireAndSmoke_UAV006100.jpg,0.883740426883043
bothFireAndSmoke_UAV006100.jpg vs bothFireAndSmoke_UAV006109.jpg,0.9068440811497284
bothFireAndSmoke_UAV006109.jpg vs bothFireAndSmoke_UAV006121.jpg,0.9091258439764516
bothFireAndSmoke_UAV006121.jpg vs bothFireAndSmoke_UAV006127.jpg,0.9172246900565617
bothFireAndSmoke_UAV006127.jpg vs bothFireAndSmoke_UAV006140.jpg,0.8942977067919544
bothFireAndSmoke_UAV006140.jpg vs bothFireAndSmoke_UAV006149.jpg,0.9088108413091289
bothFireAndSmoke_UAV006149.jpg vs bothFireAndSmoke_UAV006156.jpg,0.905736352655603
bothFireAndSmoke_UAV006156.jpg vs bothFireAndSmoke_UAV006165.jpg,0.8932710023545862
bothFireAndSmoke_UAV006165.jpg vs bothFireAndSmoke_UAV006172.jpg,0.8868446372117834
bothFireAndSmoke_UAV006172.jpg vs bothFireAndSmoke_UAV006181.jpg,0.891782376812569
bothFireAndSmoke_UAV006181.jpg vs bothFireAndSmoke_UAV006190.jpg,0.881208929503898
bothFireAndSmoke_UAV006190.jpg vs bothFireAndSmoke_UAV006199.jpg,0.8780657582071693
bothFireAndSmoke_UAV006199.jpg vs bothFireAndSmoke_UAV006205.jpg,0.8918533655517128
bothFireAndSmoke_UAV006205.jpg vs bothFireAndSmoke_UAV006215.jpg,0.9103704302191488
bothFireAndSmoke_UAV006215.jpg vs bothFireAndSmoke_UAV006222.jpg,0.9281243377066719
bothFireAndSmoke_UAV006222.jpg vs bothFireAndSmoke_UAV006227.jpg,0.9452602424609736
bothFireAndSmoke_UAV006227.jpg vs bothFireAndSmoke_UAV006233.jpg,0.9487533867954734
bothFireAndSmoke_UAV006233.jpg vs bothFireAndSmoke_UAV006239.jpg,0.9391992901186748
bothFireAndSmoke_UAV006239.jpg vs bothFireAndSmoke_UAV006245.jpg,0.9428108812715414
bothFireAndSmoke_UAV006245.jpg vs bothFireAndSmoke_UAV006257.jpg,0.9279291972904085
bothFireAndSmoke_UAV006257.jpg vs bothFireAndSmoke_UAV006265.jpg,0.9334978333366238
bothFireAndSmoke_UAV006265.jpg vs bothFireAndSmoke_UAV006273.jpg,0.9195112560494781
bothFireAndSmoke_UAV006273.jpg vs bothFireAndSmoke_UAV006288.jpg,0.9009765068699255
bothFireAndSmoke_UAV006288.jpg vs bothFireAndSmoke_UAV006294.jpg,0.9212992153728993
bothFireAndSmoke_UAV006294.jpg vs bothFireAndSmoke_UAV006301.jpg,0.9076471314231376
bothFireAndSmoke_UAV006301.jpg vs bothFireAndSmoke_UAV006309.jpg,0.9140589566575097
bothFireAndSmoke_UAV006309.jpg vs bothFireAndSmoke_UAV006315.jpg,0.9123356697623486
bothFireAndSmoke_UAV006315.jpg vs bothFireAndSmoke_UAV006325.jpg,0.9001349535899703
bothFireAndSmoke_UAV006325.jpg vs bothFireAndSmoke_UAV006334.jpg,0.9020797298487746
bothFireAndSmoke_UAV006334.jpg vs bothFireAndSmoke_UAV006379.jpg,0.35017380456799785
bothFireAndSmoke_UAV006379.jpg vs bothFireAndSmoke_UAV006406.jpg,0.33520467417224414
bothFireAndSmoke_UAV006406.jpg vs bothFireAndSmoke_UAV006428.jpg,0.3406537443152066
bothFireAndSmoke_UAV006428.jpg vs bothFireAndSmoke_UAV006467.jpg,0.2950412688138893
bothFireAndSmoke_UAV006467.jpg vs bothFireAndSmoke_UAV006497.jpg,0.4057713175277789
bothFireAndSmoke_UAV006497.jpg vs bothFireAndSmoke_UAV006525.jpg,0.40115777247239676
bothFireAndSmoke_UAV006525.jpg vs bothFireAndSmoke_UAV006556.jpg,0.4285855811109095
bothFireAndSmoke_UAV006556.jpg vs bothFireAndSmoke_UAV006586.jpg,0.4414539036865942
bothFireAndSmoke_UAV006586.jpg vs bothFireAndSmoke_UAV006636.jpg,0.36793026891012465
bothFireAndSmoke_UAV006636.jpg vs bothFireAndSmoke_UAV006664.jpg,0.45266678277877037
bothFireAndSmoke_UAV006664.jpg vs bothFireAndSmoke_UAV006685.jpg,0.41862413711654867
bothFireAndSmoke_UAV006685.jpg vs bothFireAndSmoke_UAV006711.jpg,0.3726446042515541
bothFireAndSmoke_UAV006711.jpg vs bothFireAndSmoke_UAV006736.jpg,0.3714452219323017
bothFireAndSmoke_UAV006736.jpg vs bothFireAndSmoke_UAV006761.jpg,0.30326619149564943
bothFireAndSmoke_UAV006761.jpg vs bothFireAndSmoke_UAV006762.jpg,0.36788980883545414
bothFireAndSmoke_UAV006762.jpg vs bothFireAndSmoke_UAV006764.jpg,0.34430434498647533
bothFireAndSmoke_UAV006764.jpg vs bothFireAndSmoke_UAV006767.jpg,0.345509868776355
bothFireAndSmoke_UAV006767.jpg vs bothFireAndSmoke_UAV006771.jpg,0.3293469982510717
bothFireAndSmoke_UAV006771.jpg vs bothFireAndSmoke_UAV006782.jpg,0.20699135856614756
bothFireAndSmoke_UAV006782.jpg vs bothFireAndSmoke_UAV006789.jpg,0.3697217008150885
bothFireAndSmoke_UAV006789.jpg vs bothFireAndSmoke_UAV006795.jpg,0.4646575471410978
bothFireAndSmoke_UAV006795.jpg vs bothFireAndSmoke_UAV006798.jpg,0.5255339196230605
bothFireAndSmoke_UAV006798.jpg vs bothFireAndSmoke_UAV006802.jpg,0.5011043093841027
bothFireAndSmoke_UAV006802.jpg vs bothFireAndSmoke_UAV006808.jpg,0.3876704555643231
bothFireAndSmoke_UAV006808.jpg vs bothFireAndSmoke_UAV006811.jpg,0.39014829488845343
bothFireAndSmoke_UAV006811.jpg vs bothFireAndSmoke_UAV006816.jpg,0.2293865689610161
bothFireAndSmoke_UAV006816.jpg vs bothFireAndSmoke_UAV006817.jpg,0.2128578221639707
bothFireAndSmoke_UAV006817.jpg vs bothFireAndSmoke_UAV006818.jpg,0.17038101468945194
bothFireAndSmoke_UAV006818.jpg vs bothFireAndSmoke_UAV006821.jpg,0.35600035034093014
bothFireAndSmoke_UAV006821.jpg vs bothFireAndSmoke_UAV006829.jpg,0.14869124323523925
bothFireAndSmoke_UAV006829.jpg vs bothFireAndSmoke_UAV006836.jpg,0.11575304907173085
bothFireAndSmoke_UAV006836.jpg vs bothFireAndSmoke_UAV006840.jpg,0.17093965641843656
bothFireAndSmoke_UAV006840.jpg vs bothFireAndSmoke_UAV006845.jpg,0.1301582257729966
bothFireAndSmoke_UAV006845.jpg vs bothFireAndSmoke_UAV006848.jpg,0.1417463289267674
bothFireAndSmoke_UAV006848.jpg vs bothFireAndSmoke_UAV006851.jpg,0.09871261605808544
bothFireAndSmoke_UAV006851.jpg vs bothFireAndSmoke_UAV006855.jpg,0.08614875245583757
bothFireAndSmoke_UAV006855.jpg vs bothFireAndSmoke_UAV006857.jpg,0.11377972985038018
bothFireAndSmoke_UAV006857.jpg vs bothFireAndSmoke_UAV006858.jpg,0.10899944682771397
bothFireAndSmoke_UAV006858.jpg vs bothFireAndSmoke_UAV006863.jpg,0.06823249311471581
bothFireAndSmoke_UAV006863.jpg vs bothFireAndSmoke_UAV006866.jpg,0.12223022952179123
bothFireAndSmoke_UAV006866.jpg vs bothFireAndSmoke_UAV006877.jpg,0.10718816704945802
bothFireAndSmoke_UAV006877.jpg vs bothFireAndSmoke_UAV006880.jpg,0.16051100705527738
bothFireAndSmoke_UAV006880.jpg vs bothFireAndSmoke_UAV006885.jpg,0.1244939582310602
bothFireAndSmoke_UAV006885.jpg vs bothFireAndSmoke_UAV006888.jpg,0.11657849210441855
bothFireAndSmoke_UAV006888.jpg vs bothFireAndSmoke_UAV006890.jpg,0.09197544872444403
bothFireAndSmoke_UAV006890.jpg vs bothFireAndSmoke_UAV006891.jpg,0.0923571757864385
bothFireAndSmoke_UAV006891.jpg vs bothFireAndSmoke_UAV006892.jpg,0.08296804603658149
bothFireAndSmoke_UAV006892.jpg vs bothFireAndSmoke_UAV006893.jpg,0.0753740682453554
bothFireAndSmoke_UAV006893.jpg vs bothFireAndSmoke_UAV006894.jpg,0.07838114838459419
bothFireAndSmoke_UAV006894.jpg vs bothFireAndSmoke_UAV006896.jpg,0.0673449254512975
bothFireAndSmoke_UAV006896.jpg vs bothFireAndSmoke_UAV006898.jpg,0.05185693271163278
bothFireAndSmoke_UAV006898.jpg vs bothFireAndSmoke_UAV006900.jpg,0.05752746986539387
bothFireAndSmoke_UAV006900.jpg vs bothFireAndSmoke_UAV006902.jpg,0.10280175747635907
bothFireAndSmoke_UAV006902.jpg vs bothFireAndSmoke_UAV006903.jpg,0.1561048181590181
bothFireAndSmoke_UAV006903.jpg vs bothFireAndSmoke_UAV006905.jpg,0.15923232588638495
bothFireAndSmoke_UAV006905.jpg vs bothFireAndSmoke_UAV006906.jpg,0.08317887053580417
bothFireAndSmoke_UAV006906.jpg vs bothFireAndSmoke_UAV006915.jpg,0.10475620664362024
bothFireAndSmoke_UAV006915.jpg vs bothFireAndSmoke_UAV006917.jpg,0.10901850308795483
bothFireAndSmoke_UAV006917.jpg vs bothFireAndSmoke_UAV006922.jpg,0.11473465899321586
bothFireAndSmoke_UAV006922.jpg vs bothFireAndSmoke_UAV006928.jpg,0.5016128582815874
bothFireAndSmoke_UAV006928.jpg vs bothFireAndSmoke_UAV006929.jpg,0.16393570605752175
bothFireAndSmoke_UAV006929.jpg vs bothFireAndSmoke_UAV006930.jpg,0.18844302511192543
bothFireAndSmoke_UAV006930.jpg vs bothFireAndSmoke_UAV006932.jpg,0.2042847104110319
bothFireAndSmoke_UAV006932.jpg vs bothFireAndSmoke_UAV006933.jpg,0.15129614773395922
bothFireAndSmoke_UAV006933.jpg vs bothFireAndSmoke_UAV006936.jpg,0.12121237435321709
bothFireAndSmoke_UAV006936.jpg vs bothFireAndSmoke_UAV006937.jpg,0.13431778207868292
bothFireAndSmoke_UAV006937.jpg vs bothFireAndSmoke_UAV006943.jpg,0.11094843656894463
bothFireAndSmoke_UAV006943.jpg vs bothFireAndSmoke_UAV006950.jpg,0.15452114931560262
bothFireAndSmoke_UAV006950.jpg vs bothFireAndSmoke_UAV006952.jpg,0.17758532788364312
bothFireAndSmoke_UAV006952.jpg vs bothFireAndSmoke_UAV006954.jpg,0.11130008672032521
bothFireAndSmoke_UAV006954.jpg vs bothFireAndSmoke_UAV006958.jpg,0.1866477711298069
bothFireAndSmoke_UAV006958.jpg vs bothFireAndSmoke_UAV006959.jpg,0.1220930866679933
bothFireAndSmoke_UAV006959.jpg vs bothFireAndSmoke_UAV006960.jpg,0.10566661892028997
bothFireAndSmoke_UAV006960.jpg vs bothFireAndSmoke_UAV006962.jpg,0.11854808513229037
bothFireAndSmoke_UAV006962.jpg vs bothFireAndSmoke_UAV006963.jpg,0.07016012825005964
bothFireAndSmoke_UAV006963.jpg vs bothFireAndSmoke_UAV006968.jpg,0.13773526826466842
bothFireAndSmoke_UAV006968.jpg vs bothFireAndSmoke_UAV006970.jpg,0.44804949798364224
bothFireAndSmoke_UAV006970.jpg vs bothFireAndSmoke_UAV006978.jpg,0.4432050303721165
bothFireAndSmoke_UAV006978.jpg vs bothFireAndSmoke_UAV006980.jpg,0.44864519744388054
bothFireAndSmoke_UAV006980.jpg vs bothFireAndSmoke_UAV006987.jpg,0.4272269640532424
bothFireAndSmoke_UAV006987.jpg vs bothFireAndSmoke_UAV006989.jpg,0.3627759849797867
bothFireAndSmoke_UAV006989.jpg vs bothFireAndSmoke_UAV006990.jpg,0.2251726750338144
bothFireAndSmoke_UAV006990.jpg vs bothFireAndSmoke_UAV006992.jpg,0.23473833211442047
bothFireAndSmoke_UAV006992.jpg vs bothFireAndSmoke_UAV006997.jpg,0.5142116728435577
bothFireAndSmoke_UAV006997.jpg vs bothFireAndSmoke_UAV007001.jpg,0.3703250528879743
bothFireAndSmoke_UAV007001.jpg vs bothFireAndSmoke_UAV007004.jpg,0.4011152965624118
bothFireAndSmoke_UAV007004.jpg vs bothFireAndSmoke_UAV007008.jpg,0.4958087251020903
bothFireAndSmoke_UAV007008.jpg vs bothFireAndSmoke_UAV007014.jpg,0.3515296343558555
bothFireAndSmoke_UAV007014.jpg vs bothFireAndSmoke_UAV007017.jpg,0.5952015117895224
bothFireAndSmoke_UAV007017.jpg vs bothFireAndSmoke_UAV007019.jpg,0.2750586405033991
bothFireAndSmoke_UAV007019.jpg vs bothFireAndSmoke_UAV007020.jpg,0.14350811855057152
bothFireAndSmoke_UAV007020.jpg vs bothFireAndSmoke_UAV007021.jpg,0.1199718967570227
bothFireAndSmoke_UAV007021.jpg vs bothFireAndSmoke_UAV007022.jpg,0.09303018444283201
bothFireAndSmoke_UAV007022.jpg vs bothFireAndSmoke_UAV007026.jpg,0.07837685427395082
bothFireAndSmoke_UAV007026.jpg vs bothFireAndSmoke_UAV007027.jpg,0.05007901922008068
bothFireAndSmoke_UAV007027.jpg vs bothFireAndSmoke_UAV007028.jpg,0.08065622789408985
bothFireAndSmoke_UAV007028.jpg vs bothFireAndSmoke_UAV007048.jpg,0.03408379928660646
bothFireAndSmoke_UAV007048.jpg vs bothFireAndSmoke_UAV007049.jpg,0.03247190267271296
bothFireAndSmoke_UAV007049.jpg vs bothFireAndSmoke_UAV007050.jpg,0.05605582104641734
bothFireAndSmoke_UAV007050.jpg vs bothFireAndSmoke_UAV007057.jpg,0.05627957850266745
